CustomerKey,FirstName,LastName,Full Name,Gender,YearlyIncome,DateFirstPurchase,Customer City
11338,Frank,Navarro,FrankNavarro,Male,20000.00,2018-10-11,Bonn
11339,Dennis,She,DennisShe,Male,20000.00,2019-10-07,Paris
11340,Melody,Munoz,MelodyMunoz,Female,10000.00,2019-10-27,Paris
11341,Randy,Zeng,RandyZeng,Male,20000.00,2018-04-11,Cheltenham
11342,Marshall,Wang,MarshallWang,Male,30000.00,2020-07-12,Boulogne-sur-Mer
11343,Arthur,Carlson,ArthurCarlson,Male,10000.00,2018-04-04,Oxon
11344,Jessie,Jimenez,JessieJimenez,Female,10000.00,2018-05-13,Oxford
11345,Robin,Ramos,RobinRamos,Female,10000.00,2019-10-22,Tremblay-en-France
11346,Deanna,Gutierrez,DeannaGutierrez,Female,10000.00,2019-10-01,Paris
11347,Roy,Navarro,RoyNavarro,Male,10000.00,2020-03-16,Braunschweig
11348,Shawn,Rai,ShawnRai,Male,10000.00,2020-03-31,Paderborn
11349,Mindy,Luo,MindyLuo,Female,10000.00,2021-01-13,München
11350,Cara,Zhou,CaraZhou,Female,30000.00,2020-02-05,Peterborough
11351,Anne,Ramos,AnneRamos,Female,20000.00,2018-06-12,London
11352,Raymond,Rodriguez,RaymondRodriguez,Male,10000.00,2020-05-01,Pantin
11353,Carrie,Ortega,CarrieOrtega,Female,30000.00,2018-06-12,Warrington
11354,Deanna,Suarez,DeannaSuarez,Female,20000.00,2020-12-03,Grevenbroich
11355,Roberto,Gutierrez,RobertoGutierrez,Male,40000.00,2020-09-26,Wokingham
11356,Terrence,Carson,TerrenceCarson,Male,10000.00,2018-05-10,Lavender Bay
11357,Ramon,Ye,RamonYe,Male,10000.00,2018-06-18,Caloundra
11358,Cynthia,Malhotra,CynthiaMalhotra,Female,10000.00,2018-06-28,Coffs Harbour
11359,Jarrod,Prasad,JarrodPrasad,Male,10000.00,2018-06-13,Malabar
11360,Tyrone,Serrano,TyroneSerrano,Male,10000.00,2018-06-27,Rockhampton
11361,Cindy,Ramos,CindyRamos,Female,10000.00,2020-10-01,Newcastle
11362,Damien,Shan,DamienShan,Male,10000.00,2020-03-29,Cranbourne
11363,Julian,Ross,JulianRoss,Male,10000.00,2018-06-08,Melbourne
11364,Jennifer,Collins,JenniferCollins,Female,10000.00,2018-06-07,Geelong
11365,Brittney,Sun,BrittneySun,Female,10000.00,2018-05-31,Findon
11366,Virginia,Patel,VirginiaPatel,Female,20000.00,2020-06-24,Seaford
11367,Calvin,Nara,CalvinNara,Male,20000.00,2020-07-07,North Sydney
11368,Edward,Miller,EdwardMiller,Male,10000.00,2018-06-24,Rockhampton
11369,Ashlee,Tang,AshleeTang,Female,20000.00,2020-07-05,Findon
11370,Alicia,Xu,AliciaXu,Female,20000.00,2020-07-13,South Melbourne
11371,Lacey,Jai,LaceyJai,Female,20000.00,2020-11-07,Rockhampton
11372,Wendy,Romero,WendyRomero,Female,20000.00,2018-06-07,Brisbane
11373,Carly,Luo,CarlyLuo,Female,30000.00,2020-08-27,Salzgitter
11374,Jimmy,Ortega,JimmyOrtega,Male,30000.00,2020-04-15,Werne
11375,Francisco,Martinez,FranciscoMartinez,Male,30000.00,2020-10-17,High Wycombe
11376,Lance,Vazquez,LanceVazquez,Male,40000.00,2020-10-15,Liverpool
11377,David,Robinett,DavidRobinett,Male,30000.00,2020-02-28,Solingen
11378,Shannon,Liang,ShannonLiang,Female,10000.00,2019-10-17,Metz
11379,Gary,Vazquez,GaryVazquez,Male,10000.00,2019-10-02,Boulogne-Billancourt
11380,Mitchell,Kumar,MitchellKumar,Male,20000.00,2018-10-11,Saarlouis
11381,Meredith,Raman,MeredithRaman,Female,20000.00,2018-06-12,London
11382,Edward,Patterson,EdwardPatterson,Male,20000.00,2019-11-03,Roubaix
11383,Marie,Gill,MarieGill,Female,30000.00,2021-01-01,Roissy en Brie
11384,Tiffany,Wang,TiffanyWang,Female,30000.00,2020-08-02,Les Ulis
11385,Miguel,Allen,MiguelAllen,Male,30000.00,2020-07-06,York
11386,Jaclyn,Cai,JaclynCai,Female,30000.00,2020-11-02,Darmstadt
11387,Megan,Ramirez,MeganRamirez,Female,40000.00,2018-07-26,Gateshead
11388,Joseph,Martin,JosephMartin,Male,40000.00,2018-07-03,York
11389,Karl,Shan,KarlShan,Male,10000.00,2020-11-17,Duesseldorf
11390,Christine,Raji,ChristineRaji,Female,10000.00,2020-11-07,Saint Germain en Laye
11391,Lindsay,Xie,LindsayXie,Female,10000.00,2020-10-26,Salzgitter
11392,Willie,Zhao,WillieZhao,Male,10000.00,2020-03-29,Frankfurt
11393,Kurt,Pal,KurtPal,Male,10000.00,2020-07-16,Saint Ouen
11394,George,McDonald,GeorgeMcDonald,Male,10000.00,2018-07-04,Milton Keynes
11395,Beth,Gutierrez,BethGutierrez,Female,30000.00,2018-11-14,Frankfurt
11396,Ian,Lopez,IanLopez,Male,10000.00,2020-10-26,Saarlouis
11397,Latoya,Shan,LatoyaShan,Female,20000.00,2020-07-07,Paris
11398,Colin,Nath,ColinNath,Male,30000.00,2018-07-03,Newcastle upon Tyne
11399,Brenda,Mehta,BrendaMehta,Female,30000.00,2020-04-13,Paris
11400,Franklin,Raji,FranklinRaji,Male,40000.00,2018-07-15,London
11401,Linda,Navarro,LindaNavarro,Female,40000.00,2019-10-28,Paris
11402,Kelli,Cai,KelliCai,Female,40000.00,2019-11-07,Orleans
11403,Nancy,Schmidt,NancySchmidt,Female,40000.00,2019-10-28,Saint Ouen
11404,Megan,Taylor,MeganTaylor,Female,10000.00,2020-02-10,Kassel
11405,Bonnie,Goel,BonnieGoel,Female,10000.00,2020-03-31,Bonn
11406,Latoya,Xu,LatoyaXu,Female,20000.00,2019-11-04,Paris
11407,Mario,She,MarioShe,Male,20000.00,2020-06-23,Münster
11408,Darren,Gill,DarrenGill,Male,10000.00,2020-03-05,London
11409,Jacqueline,Hayes,JacquelineHayes,Female,10000.00,2019-11-17,Saint Germain en Laye
11410,Maurice,Goel,MauriceGoel,Male,20000.00,2019-11-13,Paris
11411,Devin,Ross,DevinRoss,Male,80000.00,2020-08-04,Ingolstadt
11412,Sydney,Bryant,SydneyBryant,Female,80000.00,2018-11-05,Ingolstadt
11413,Megan,Stewart,MeganStewart,Female,80000.00,2018-08-10,Gateshead
11414,Ian,Richardson,IanRichardson,Male,80000.00,2018-08-13,Kirkby
11415,Randy,She,RandyShe,Male,90000.00,2020-08-16,Darmstadt
11416,Katrina,Becker,KatrinaBecker,Female,60000.00,2019-11-07,Croix
11417,Lacey,Zheng,LaceyZheng,Female,70000.00,2019-11-04,Pantin
11418,Rafael,Hu,RafaelHu,Male,90000.00,2020-12-17,Paderborn
11419,Kyle,Scott,KyleScott,Male,150000.00,2020-03-12,Watford
11420,Jordan,Turner,JordanTurner,Male,100000.00,2019-11-01,Roubaix
11421,Amy,Sun,AmySun,Female,110000.00,2018-11-03,Offenbach
11422,Dustin,Deng,DustinDeng,Male,170000.00,2018-08-22,Liverpool
11423,Jasmine,Stewart,JasmineStewart,Female,80000.00,2018-12-10,Hamburg
11424,Pamela,Garcia,PamelaGarcia,Female,80000.00,2020-04-21,Berlin
11425,Ariana,Gray,ArianaGray,Female,90000.00,2019-11-22,Metz
11426,Kristopher,Mehta,KristopherMehta,Male,110000.00,2020-04-09,Braunschweig
11427,Desiree,Dominguez,DesireeDominguez,Female,110000.00,2018-12-20,Kiel
11428,Deanna,Perez,DeannaPerez,Female,120000.00,2018-12-05,Poing
11429,Marco,Lopez,MarcoLopez,Male,80000.00,2019-12-14,Sèvres
11430,Casey,Yuan,CaseyYuan,Female,90000.00,2020-03-19,Bottrop
11431,Bryant,Garcia,BryantGarcia,Male,110000.00,2018-12-21,Hof
11432,Dominique,Prasad,DominiquePrasad,Female,80000.00,2019-12-10,Roissy en Brie
11433,Maurice,Shan,MauriceShan,Male,80000.00,2019-12-02,Tremblay-en-France
11434,Andre,Lopez,AndreLopez,Male,170000.00,2020-06-15,West Sussex
11435,Robin,Romero,RobinRomero,Female,100000.00,2021-01-04,Kiel
11436,Taylor,Cox,TaylorCox,Female,160000.00,2020-05-22,Watford
11437,Alfredo,Moreno,AlfredoMoreno,Male,90000.00,2020-12-19,Villeneuve-d'Ascq
11438,Jenny,Nara,JennyNara,Female,130000.00,2020-02-05,Werne
11439,Janet,Munoz,JanetMunoz,Female,90000.00,2019-11-29,Paris La Defense
11440,Sergio,Weber,SergioWeber,Male,80000.00,2020-03-27,Lille
11441,Erika,Gomez,ErikaGomez,Female,90000.00,2021-01-08,Paris
11442,Joseph,Harris,JosephHarris,Male,90000.00,2020-09-29,Tremblay-en-France
11443,Grace,Griffin,GraceGriffin,Female,60000.00,2018-06-07,Hobart
11444,Tina,Mehta,TinaMehta,Female,70000.00,2018-06-01,Bendigo
11445,Kari,Kim,KariKim,Female,70000.00,2018-06-06,Silverwater
11446,Bethany,Chander,BethanyChander,Female,70000.00,2018-06-18,Lane Cove
11447,Jennifer,Roberts,JenniferRoberts,Female,70000.00,2018-06-28,Hervey Bay
11448,Kyle,Patterson,KylePatterson,Male,80000.00,2018-06-16,Melbourne
11449,Alvin,Hu,AlvinHu,Male,80000.00,2018-06-19,Seaford
11450,Brett,Mehta,BrettMehta,Male,130000.00,2018-06-29,Cloverdale
11451,Ruben,Muñoz,RubenMuñoz,Male,70000.00,2018-07-29,Newcastle
11452,Erika,Rubio,ErikaRubio,Female,80000.00,2018-07-11,Caloundra
11453,Stanley,Malhotra,StanleyMalhotra,Male,80000.00,2018-07-15,Hobart
11454,Melinda,Navarro,MelindaNavarro,Female,80000.00,2018-07-31,Melbourne
11455,Ross,Sanz,RossSanz,Male,100000.00,2018-07-01,Melton
11456,Jon,Gao,JonGao,Male,120000.00,2018-07-17,St. Leonards
11457,Jaime,Gutierrez,JaimeGutierrez,Female,90000.00,2018-07-17,Wollongong
11458,Bianca,Liu,BiancaLiu,Female,100000.00,2020-03-30,Springwood
11459,Tasha,Deng,TashaDeng,Female,80000.00,2018-07-27,Port Macquarie
11460,Melvin,Chande,MelvinChande,Male,90000.00,2018-07-21,Cranbourne
11461,Victor,Jimenez,VictorJimenez,Male,90000.00,2018-07-31,Lavender Bay
11462,Laura,Lin,LauraLin,Female,110000.00,2018-07-16,Matraville
11463,Alisha,Beck,AlishaBeck,Female,110000.00,2020-03-05,Cloverdale
11464,Alejandro,Huang,AlejandroHuang,Male,90000.00,2018-07-22,South Melbourne
11465,Louis,Luo,LouisLuo,Male,90000.00,2018-07-14,Gold Coast
11466,Grant,Tang,GrantTang,Male,150000.00,2020-05-22,Lavender Bay
11467,Arturo,Zheng,ArturoZheng,Male,170000.00,2020-07-31,St. Leonards
11468,Jaclyn,Andersen,JaclynAndersen,Female,40000.00,2018-08-08,York
11469,Edwin,Raji,EdwinRaji,Male,10000.00,2020-08-09,York
11470,Jay,Suarez,JaySuarez,Male,20000.00,2019-01-22,Stuttgart
11471,Latasha,Suarez,LatashaSuarez,Female,30000.00,2020-05-17,Chatou
11472,Kenneth,Kumar,KennethKumar,Male,60000.00,2018-07-26,Hawthorne
11473,Grace,Henderson,GraceHenderson,Female,20000.00,2020-06-02,Drancy
11474,Melvin,Xu,MelvinXu,Male,20000.00,2020-09-26,Peterborough
11475,Cesar,Subram,CesarSubram,Male,30000.00,2020-04-23,London
11476,Erika,Navarro,ErikaNavarro,Female,40000.00,2020-11-01,Kirkby
11477,Tristan,Hughes,TristanHughes,Male,30000.00,2020-09-25,Darmstadt
11478,Billy,Hernandez,BillyHernandez,Male,30000.00,2020-04-19,Sèvres
11479,Darryl,Wu,DarrylWu,Male,40000.00,2019-12-05,Saint Ouen
11480,Colleen,Ma,ColleenMa,Female,40000.00,2019-12-25,Tremblay-en-France
11481,Erica,Hu,EricaHu,Female,40000.00,2019-01-27,Braunschweig
11482,Adrienne,Torres,AdrienneTorres,Female,30000.00,2018-09-08,Warrington
11483,Calvin,Chande,CalvinChande,Male,40000.00,2019-12-22,Paris
11484,Erick,Sai,ErickSai,Male,40000.00,2019-01-02,Neunkirchen
11485,Donald,Chandra,DonaldChandra,Male,40000.00,2018-09-14,Esher-Molesey
11486,Ariana,Rogers,ArianaRogers,Female,10000.00,2020-11-24,Erlangen
11487,Morgan,Jones,MorganJones,Female,10000.00,2020-12-15,Dunkerque
11488,Jermaine,Lopez,JermaineLopez,Male,20000.00,2018-10-28,London
11489,Deborah,Goel,DeborahGoel,Female,20000.00,2018-10-28,Oxford
11490,Danny,Rubio,DannyRubio,Male,20000.00,2020-04-04,Paris La Defense
11491,Andre,Perez,AndrePerez,Male,20000.00,2018-11-07,London
11492,Terrence,Chander,TerrenceChander,Male,30000.00,2019-02-11,Eilenburg
11493,Dawn,Wu,DawnWu,Female,40000.00,2018-11-14,London
11494,Jimmy,Gutierrez,JimmyGutierrez,Male,40000.00,2018-12-23,Runcorn
11495,Francis,Jimenez,FrancisJimenez,Male,40000.00,2020-10-26,Bonn
11496,Gary,Ortega,GaryOrtega,Male,40000.00,2018-11-30,Warrington
11497,Katrina,Nath,KatrinaNath,Female,40000.00,2020-11-04,Newcastle upon Tyne
11498,Arturo,Sun,ArturoSun,Male,40000.00,2020-02-28,Cliffside
11499,Pedro,Vance,PedroVance,Male,40000.00,2020-04-06,Concord
11500,Sarah,Simmons,SarahSimmons,Female,40000.00,2020-01-31,Langley
11501,Brandy,Chandra,BrandyChandra,Female,40000.00,2020-03-27,Cliffside
11502,Jared,Peterson,JaredPeterson,Male,40000.00,2020-01-30,Shawnee
11503,Dennis,Wu,DennisWu,Male,50000.00,2020-05-26,Coronado
11504,Jordan,Baker,JordanBaker,Female,40000.00,2020-05-01,Downey
11505,Jasmine,Powell,JasminePowell,Female,60000.00,2020-02-22,Burnaby
11506,Nicholas,Brown,NicholasBrown,Male,60000.00,2020-03-08,Port Hammond
11507,Isabella,Russell,IsabellaRussell,Female,60000.00,2020-02-17,Victoria
11508,Elizabeth,Wilson,ElizabethWilson,Female,60000.00,2020-05-02,Lynnwood
11509,Roger,Harui,RogerHarui,Female,30000.00,2020-07-29,Novato
11510,Seth,Roberts,SethRoberts,Male,30000.00,2020-03-12,N. Vancouver
11511,Caleb,Perry,CalebPerry,Male,30000.00,2020-03-13,Lebanon
11512,Natalie,Campbell,NatalieCampbell,Female,20000.00,2020-12-28,Oak Bay
11513,Alyssa,Howard,AlyssaHoward,Female,20000.00,2020-06-08,Royal Oak
11514,Dalton,Diaz,DaltonDiaz,Male,30000.00,2020-06-24,Tacoma
11515,Shannon,Huang,ShannonHuang,Female,30000.00,2018-08-31,Burbank
11516,Mya,Gonzales,MyaGonzales,Female,30000.00,2018-09-15,Colma
11517,Katherine,Bryant,KatherineBryant,Female,40000.00,2020-06-26,Redwood City
11518,Edward,Washington,EdwardWashington,Male,40000.00,2020-10-27,Milwaukie
11519,Jerome,Navarro,JeromeNavarro,Male,40000.00,2020-03-13,Cliffside
11520,Jada,Morgan,JadaMorgan,Female,40000.00,2020-02-22,Port Hammond
11521,Ariana,Peterson,ArianaPeterson,Female,40000.00,2020-03-05,Walla Walla
11522,Christian,Hughes,ChristianHughes,Male,80000.00,2018-09-03,Oregon City
11523,Lucas,Taylor,LucasTaylor,Male,40000.00,2020-02-15,N. Vancouver
11524,Alyssa,Jackson,AlyssaJackson,Female,40000.00,2020-08-28,Torrance
11525,Ariana,Cook,ArianaCook,Female,40000.00,2018-09-06,Lebanon
11526,Katherine,Diaz,KatherineDiaz,Female,40000.00,2020-02-03,Westminster
11527,Jenna,Green,JennaGreen,Female,40000.00,2020-02-07,San Gabriel
11528,Joan,Washington,JoanWashington,Female,40000.00,2018-09-12,Glendale
11529,Austin,Bryant,AustinBryant,Male,40000.00,2018-09-24,Portland
11530,Andrew,Martinez,AndrewMartinez,Male,40000.00,2020-01-28,N. Vancouver
11531,Nina,Yuan,NinaYuan,Female,40000.00,2018-08-30,Beverly Hills
11532,Lauren,Miller,LaurenMiller,Female,40000.00,2020-04-05,Redmond
11533,Ebony,Gill,EbonyGill,Female,40000.00,2020-05-14,Birmingham
11534,Cameron,Lewis,CameronLewis,Male,60000.00,2018-09-18,Long Beach
11535,Devin,Nelson,DevinNelson,Male,60000.00,2018-09-02,Lebanon
11536,Logan,Chow,LoganChow,Male,60000.00,2018-09-24,Fremont
11537,Dakota,Ross,DakotaRoss,Male,60000.00,2018-09-21,Colma
11538,Nicole,Taylor,NicoleTaylor,Female,60000.00,2018-09-16,Palo Alto
11539,Justin,Washington,JustinWashington,Male,60000.00,2018-09-23,Concord
11540,Alberto,Navarro,AlbertoNavarro,Male,60000.00,2018-09-13,Coronado
11541,Aidan,Ross,AidanRoss,Male,60000.00,2018-09-12,Portland
11542,Alejandro,Tang,AlejandroTang,Male,20000.00,2020-05-11,York
11543,Sheena,Chande,SheenaChande,Female,20000.00,2020-12-21,Paris
11544,Joel,Garcia,JoelGarcia,Male,30000.00,2020-08-28,Darmstadt
11545,Reginald,Dominguez,ReginaldDominguez,Male,30000.00,2020-07-13,Paris
11546,Christine,Chande,ChristineChande,Female,30000.00,2019-12-02,Roubaix
11547,Cindy,Sai,CindySai,Female,40000.00,2019-12-25,Paris
11548,Raymond,Sanchez,RaymondSanchez,Male,40000.00,2018-12-02,Berkshire
11549,Crystal,Liang,CrystalLiang,Female,40000.00,2018-12-21,London
11550,Deb,Torres,DebTorres,Female,40000.00,2019-01-20,Oxford
11551,Shannon,Alvarez,ShannonAlvarez,Male,10000.00,2020-03-01,Colombes
11552,Eddie,Rubio,EddieRubio,Male,20000.00,2021-01-06,Salzgitter
11553,Sharon,Luo,SharonLuo,Female,20000.00,2020-08-22,Reading
11554,Sydney,Simmons,SydneySimmons,Female,10000.00,2020-05-08,Tremblay-en-France
11555,Alexandria,Henderson,AlexandriaHenderson,Female,40000.00,2020-05-08,Esher-Molesey
11556,Lucas,Evans,LucasEvans,Male,20000.00,2020-12-21,Warrington
11557,Felicia,Ramos,FeliciaRamos,Female,30000.00,2020-08-08,York
11558,Ivan,Malhotra,IvanMalhotra,Male,30000.00,2020-11-30,Woolston
11559,Frederick,Subram,FrederickSubram,Male,30000.00,2020-11-29,Solingen
11560,Whitney,Srini,WhitneySrini,Female,30000.00,2020-12-03,London
11561,Briana,Dominguez,BrianaDominguez,Female,10000.00,2019-02-19,München
11562,Jarrod,Gonzalez,JarrodGonzalez,Male,20000.00,2020-06-26,Leipzig
11563,Cesar,Srini,CesarSrini,Male,20000.00,2020-07-05,London
11564,Jorge,Liang,JorgeLiang,Male,20000.00,2019-02-16,Frankfurt am Main
11565,Erik,Diaz,ErikDiaz,Male,20000.00,2020-09-08,Berks
11566,April,Shan,AprilShan,Female,40000.00,2020-01-28,Cergy
11567,Carla,Perez,CarlaPerez,Female,40000.00,2020-03-15,Berlin
11568,Alexia,Foster,AlexiaFoster,Female,20000.00,2019-01-10,Cheltenham
11569,Troy,Malhotra,TroyMalhotra,Male,30000.00,2020-11-20,West Sussex
11570,Kristin,Andersen,KristinAndersen,Female,30000.00,2019-03-25,Berlin
11571,Joel,Sai,JoelSai,Male,30000.00,2019-12-12,Orleans
11572,Billy,Moreno,BillyMoreno,Male,30000.00,2019-12-09,Dunkerque
11573,Meagan,Subram,MeaganSubram,Female,20000.00,2020-07-27,Woolston
11574,Karla,Luo,KarlaLuo,Female,20000.00,2020-03-15,West Sussex
11575,Jackson,Campbell,JacksonCampbell,Male,20000.00,2019-01-20,Leeds
11576,Micah,Zhu,MicahZhu,Male,30000.00,2019-12-15,Croix
11577,Janet,Serrano,JanetSerrano,Female,30000.00,2019-12-21,Paris
11578,Trisha,Huang,TrishaHuang,Female,10000.00,2019-11-29,Pantin
11579,Clayton,Beck,ClaytonBeck,Male,20000.00,2020-07-31,Warrington
11580,Melvin,Raje,MelvinRaje,Male,30000.00,2020-04-16,Berkshire
11581,Cindy,Jordan,CindyJordan,Female,40000.00,2020-02-11,Paris
11582,Claudia,Ma,ClaudiaMa,Female,30000.00,2019-12-07,Pantin
11583,Karla,Xu,KarlaXu,Female,30000.00,2019-12-21,Chatou
11584,Devin,Carter,DevinCarter,Male,40000.00,2020-09-16,Neunkirchen
11585,Kari,Perez,KariPerez,Female,40000.00,2021-01-10,Billericay
11586,Alberto,Romero,AlbertoRomero,Male,40000.00,2020-10-28,York
11587,Kevin,Bryant,KevinBryant,Male,30000.00,2019-11-29,Metz
11588,Candace,Mehta,CandaceMehta,Female,30000.00,2019-11-29,Saint-Denis
11589,Ebony,Malhotra,EbonyMalhotra,Female,40000.00,2020-06-04,London
11590,Erika,Diaz,ErikaDiaz,Female,30000.00,2019-12-01,Drancy
11591,Stacey,Lu,StaceyLu,Female,30000.00,2018-01-11,Versailles
11592,Darrell,Raji,DarrellRaji,Male,20000.00,2018-01-11,Paris
11593,Armando,Moreno,ArmandoMoreno,Male,20000.00,2018-01-21,Orleans
11594,Corey,Goel,CoreyGoel,Male,20000.00,2020-08-17,Verrieres Le Buisson
11595,Sebastian,Howard,SebastianHoward,Male,20000.00,2020-12-30,Erlangen
11596,Roger,Raje,RogerRaje,Male,40000.00,2020-10-01,Runcorn
11597,Janelle,Chandra,JanelleChandra,Female,30000.00,2021-01-05,Orly
11598,Meredith,Ruiz,MeredithRuiz,Female,30000.00,2019-03-11,Saarbrücken
11599,Melody,Diaz,MelodyDiaz,Female,20000.00,2018-01-18,Les Ulis
11600,Linda,Rubio,LindaRubio,Female,30000.00,2020-05-06,Sèvres
11601,Ivan,Raman,IvanRaman,Male,30000.00,2018-01-19,Versailles
11602,Larry,Gill,LarryGill,Male,30000.00,2020-07-10,Salzgitter
11603,Geoffrey,Gonzalez,GeoffreyGonzalez,Male,30000.00,2019-01-18,London
11604,Edgar,Sanchez,EdgarSanchez,Male,30000.00,2019-01-03,Wokingham
11605,Heidi,Subram,HeidiSubram,Female,20000.00,2019-03-08,Stuttgart
11606,Melody,Ramos,MelodyRamos,Female,10000.00,2018-01-08,Morangis
11607,Clinton,Moreno,ClintonMoreno,Male,20000.00,2018-01-19,Paris
11608,Cesar,Madan,CesarMadan,Male,20000.00,2020-12-13,Paris La Defense
11609,Eugene,Ye,EugeneYe,Male,30000.00,2019-01-28,York
11610,Blake,Collins,BlakeCollins,Male,30000.00,2019-01-10,Stoke-on-Trent
11611,Ernest,Lin,ErnestLin,Male,20000.00,2018-01-23,Orleans
11612,Keith,Andersen,KeithAndersen,Male,20000.00,2019-02-02,Berkshire
11613,Meredith,Prasad,MeredithPrasad,Female,30000.00,2019-05-13,Leipzig
11614,Katrina,Sharma,KatrinaSharma,Female,30000.00,2019-05-10,Offenbach
11615,Dwayne,Navarro,DwayneNavarro,Male,40000.00,2019-02-22,Lancaster
11616,Casey,Nath,CaseyNath,Female,40000.00,2019-02-03,Milton Keynes
11617,Sean,Brooks,SeanBrooks,Male,60000.00,2018-09-10,Grossmont
11618,Brian,Ramirez,BrianRamirez,Male,60000.00,2020-02-09,Cliffside
11619,Sierra,Young,SierraYoung,Female,50000.00,2020-02-08,Victoria
11620,Megan,Rodriguez,MeganRodriguez,Female,50000.00,2020-02-08,Bellingham
11621,Leah,She,LeahShe,Female,50000.00,2020-08-01,Bremerton
11622,Gabriel,Allen,GabrielAllen,Male,50000.00,2020-04-08,Kirkland
11623,Angela,Perry,AngelaPerry,Female,50000.00,2018-09-07,Fremont
11624,Ryan,Smith,RyanSmith,Male,50000.00,2018-09-21,Mill Valley
11625,Zachary,Moore,ZacharyMoore,Male,50000.00,2018-09-24,Palo Alto
11626,Destiny,Rogers,DestinyRogers,Female,50000.00,2018-09-01,San Francisco
11627,Dalton,Gray,DaltonGray,Male,60000.00,2020-08-27,Spring Valley
11628,Mariah,Wood,MariahWood,Female,40000.00,2018-09-12,Bellflower
11629,Isaiah,Wright,IsaiahWright,Male,40000.00,2018-09-25,Newport Beach
11630,Haley,Powell,HaleyPowell,Female,60000.00,2018-09-21,Seattle
11631,Antonio,Bennett,AntonioBennett,Male,60000.00,2020-02-07,Langley
11632,Alexandra,Jenkins,AlexandraJenkins,Female,60000.00,2020-01-30,Langford
11633,Thomas,Anderson,ThomasAnderson,Male,40000.00,2020-11-13,Burien
11634,Samuel,Collins,SamuelCollins,Male,60000.00,2020-03-11,Puyallup
11635,Darrell,Chande,DarrellChande,Male,60000.00,2020-02-08,Beverly Hills
11636,Kimberly,Cox,KimberlyCox,Female,60000.00,2020-09-11,Daly City
11637,Morgan,Hernandez,MorganHernandez,Female,70000.00,2020-02-08,Los Angeles
11638,Antonio,Powell,AntonioPowell,Male,70000.00,2020-10-19,Mill Valley
11639,Angelica,Perry,AngelicaPerry,Female,70000.00,2020-11-09,Mill Valley
11640,Chloe,Wilson,ChloeWilson,Female,50000.00,2020-03-15,Langford
11641,James,Chen,JamesChen,Male,50000.00,2020-01-30,Cliffside
11642,Morgan,Hughes,MorganHughes,Female,50000.00,2020-02-09,Oak Bay
11643,Naomi,Munoz,NaomiMunoz,Female,50000.00,2020-04-21,Burien
11644,Charles,Torres,CharlesTorres,Male,40000.00,2020-05-17,Redmond
11645,Gabriella,Turner,GabriellaTurner,Female,40000.00,2020-11-10,Salem
11646,Anna,Foster,AnnaFoster,Female,40000.00,2020-07-15,Burien
11647,Randy,Wu,RandyWu,Male,40000.00,2020-02-15,Cliffside
11648,Kevin,Scott,KevinScott,Male,60000.00,2020-08-28,Chula Vista
11649,Ian,White,IanWhite,Male,60000.00,2020-04-05,Newport Beach
11650,Caleb,Hayes,CalebHayes,Male,60000.00,2020-02-15,Glendale
11651,Patricia,Garcia,PatriciaGarcia,Female,60000.00,2020-03-04,Cliffside
